1439	0238	4090.9
1440	0087	4095.5
1441	1042	4103.6
1442	1186	4110.2
1443	2204	4117.8
1444	0051	4121.9
1445	0031	4126.9
1446	0522	4127.3
1447	0521	4136.4
1448	0042	4154.2
1449	0506	4157.2
1450	2100	4163.9
1451	0034	4185.0
1452	0070	4197.2
1453	1160	4194.3
1454	0511	4204.3
1455	0066	4211.2
1456	0032	4214.8
1457	0048	4217.4
1458	0104	4224.7
1459	0023	4233.8
1460	0067	4241.2
1461	1041	4246.9
1462	0208	4256.6
1463	0063	4268.2
1464	1159	4268.6
1465	0030	4283.8
1466	0094	4293.1
1467	0057	4299.9
1468	0022	4311.3
1469	0118	4316.8
1470	0093	4333.9
1471	1172	4336.9
1472	0206	4350.1
1473	0103	4350.7
1474	2001	4362.9
1475	0027	4376.2
1476	0045	4383.9
1477	1129	4389.3
1478	0017	4399.2
1479	0075	4410.6
1480	1147	4416.2
1481	0024	4422.3
1482	0510	4440.5
1483	0028	4461.4
1484	0026	4466.9
1485	1009	4474.1
1486	1130	4475.4
1487	0016	4493.3
1488	1100	4496.8
1489	0102	4498.6
1490	0046	4515.9
1491	0502	4523.8
1492	0033	4545.2
1493	0029	4563.5
1494	2000	4570.1
1495	0012	4597.1
1496	0021	4597.8
1497	0501	4604.0
1498	0025	4622.4
1499	0015	4648.7
1500	0018	4657.6
1501	0500	4661.2
1502	0101	4678.1
1503	0100	4713.2
1504	0010	4757.0
1505	0013	4765.9
1506	0014	4773.6
1507	1000	4787.7
1508	0020	4789.5
1509	0019	4791.3
1510	0011	4829.0
1511	0000	4966.0
1512	0001	4966.0
1513	0002	4966.0
1514	0003	4966.0
1515	0004	4966.0
1516	0005	4966.0
1517	0006	4966.0
1518	0007	4966.0
1519	0008	4966.0
1520	0009	4966.0
